".St. Louis city, Missouri","St. Louis city, Missouri",Missouri,"300,576",300576
".Beaverhead County, Montana","Beaverhead County, Montana",Montana,"9,453",9453
".Big Horn County, Montana","Big Horn County, Montana",Montana,"13,319",13319
".Blaine County, Montana","Blaine County, Montana",Montana,"6,681",6681
".Broadwater County, Montana","Broadwater County, Montana",Montana,"6,237",6237
".Carbon County, Montana","Carbon County, Montana",Montana,"10,725",10725
".Carter County, Montana","Carter County, Montana",Montana,"1,252",1252
".Cascade County, Montana","Cascade County, Montana",Montana,"81,366",81366
".Chouteau County, Montana","Chouteau County, Montana",Montana,"5,635",5635
".Custer County, Montana","Custer County, Montana",Montana,"11,402",11402
".Daniels County, Montana","Daniels County, Montana",Montana,"1,690",1690
".Dawson County, Montana","Dawson County, Montana",Montana,"8,613",8613
".Deer Lodge County, Montana","Deer Lodge County, Montana",Montana,"9,140",9140
".Fallon County, Montana","Fallon County, Montana",Montana,"2,846",2846
".Fergus County, Montana","Fergus County, Montana",Montana,"11,050",11050
".Flathead County, Montana","Flathead County, Montana",Montana,"103,806",103806
".Gallatin County, Montana","Gallatin County, Montana",Montana,"114,434",114434
".Garfield County, Montana","Garfield County, Montana",Montana,"1,258",1258
".Glacier County, Montana","Glacier County, Montana",Montana,"13,753",13753
".Golden Valley County, Montana","Golden Valley County, Montana",Montana,821,821
".Granite County, Montana","Granite County, Montana",Montana,"3,379",3379
".Hill County, Montana","Hill County, Montana",Montana,"16,484",16484
".Jefferson County, Montana","Jefferson County, Montana",Montana,"12,221",12221
".Judith Basin County, Montana","Judith Basin County, Montana",Montana,"2,007",2007
".Lake County, Montana","Lake County, Montana",Montana,"30,458",30458
".Lewis and Clark County, Montana","Lewis and Clark County, Montana",Montana,"69,432",69432
".Liberty County, Montana","Liberty County, Montana",Montana,"2,337",2337
".Lincoln County, Montana","Lincoln County, Montana",Montana,"19,980",19980
".McCone County, Montana","McCone County, Montana",Montana,"1,664",1664
".Madison County, Montana","Madison County, Montana",Montana,"8,600",8600
".Meagher County, Montana","Meagher County, Montana",Montana,"1,862",1862
".Mineral County, Montana","Mineral County, Montana",Montana,"4,397",4397
".Missoula County, Montana","Missoula County, Montana",Montana,"119,600",119600
".Musselshell County, Montana","Musselshell County, Montana",Montana,"4,633",4633
".Park County, Montana","Park County, Montana",Montana,"16,606",16606
".Petroleum County, Montana","Petroleum County, Montana",Montana,487,487
".Phillips County, Montana","Phillips County, Montana",Montana,"3,954",3954
".Pondera County, Montana","Pondera County, Montana",Montana,"5,911",5911
".Powder River County, Montana","Powder River County, Montana",Montana,"1,682",1682
".Powell County, Montana","Powell County, Montana",Montana,"6,890",6890
".Prairie County, Montana","Prairie County, Montana",Montana,"1,077",1077
".Ravalli County, Montana","Ravalli County, Montana",Montana,"43,806",43806
".Richland County, Montana","Richland County, Montana",Montana,"10,803",10803
".Roosevelt County, Montana","Roosevelt County, Montana",Montana,"11,004",11004
".Rosebud County, Montana","Rosebud County, Montana",Montana,"8,937",8937
".Sanders County, Montana","Sanders County, Montana",Montana,"12,113",12113
".Sheridan County, Montana","Sheridan County, Montana",Montana,"3,309",3309
".Silver Bow County, Montana","Silver Bow County, Montana",Montana,"34,915",34915
".Stillwater County, Montana","Stillwater County, Montana",Montana,"9,642",9642
".Sweet Grass County, Montana","Sweet Grass County, Montana",Montana,"3,737",3737
".Teton County, Montana","Teton County, Montana",Montana,"6,147",6147
".Toole County, Montana","Toole County, Montana",Montana,"4,736",4736
".Treasure County, Montana","Treasure County, Montana",Montana,696,696
".Valley County, Montana","Valley County, Montana",Montana,"7,396",7396
".Wheatland County, Montana","Wheatland County, Montana",Montana,"2,126",2126
".Wibaux County, Montana","Wibaux County, Montana",Montana,969,969
".Yellowstone County, Montana","Yellowstone County, Montana",Montana,"161,300",161300
".Adams County, Nebraska","Adams County, Nebraska",Nebraska,"31,363",31363
".Antelope County, Nebraska","Antelope County, Nebraska",Nebraska,"6,298",6298
".Arthur County, Nebraska","Arthur County, Nebraska",Nebraska,463,463
".Banner County, Nebraska","Banner County, Nebraska",Nebraska,745,745
".Blaine County, Nebraska","Blaine County, Nebraska",Nebraska,465,465
".Boone County, Nebraska","Boone County, Nebraska",Nebraska,"5,192",5192
".Box Butte County, Nebraska","Box Butte County, Nebraska",Nebraska,"10,783",10783
".Boyd County, Nebraska","Boyd County, Nebraska",Nebraska,"1,919",1919
".Brown County, Nebraska","Brown County, Nebraska",Nebraska,"2,955",2955
".Buffalo County, Nebraska","Buffalo County, Nebraska",Nebraska,"49,659",49659
".Burt County, Nebraska","Burt County, Nebraska",Nebraska,"6,459",6459
".Butler County, Nebraska","Butler County, Nebraska",Nebraska,"8,016",8016
".Cass County, Nebraska","Cass County, Nebraska",Nebraska,"26,248",26248
".Cedar County, Nebraska","Cedar County, Nebraska",Nebraska,"8,402",8402
".Chase County, Nebraska","Chase County, Nebraska",Nebraska,"3,924",3924
".Cherry County, Nebraska","Cherry County, Nebraska",Nebraska,"5,689",5689
".Cheyenne County, Nebraska","Cheyenne County, Nebraska",Nebraska,"8,910",8910
".Clay County, Nebraska","Clay County, Nebraska",Nebraska,"6,203",6203
".Colfax County, Nebraska","Colfax County, Nebraska",Nebraska,"10,709",10709
".Cuming County, Nebraska","Cuming County, Nebraska",Nebraska,"8,846",8846
".Custer County, Nebraska","Custer County, Nebraska",Nebraska,"10,777",10777
".Dakota County, Nebraska","Dakota County, Nebraska",Nebraska,"20,026",20026
".Dawes County, Nebraska","Dawes County, Nebraska",Nebraska,"8,589",8589
".Dawson County, Nebraska","Dawson County, Nebraska",Nebraska,"23,595",23595
".Deuel County, Nebraska","Deuel County, Nebraska",Nebraska,"1,794",1794
".Dixon County, Nebraska","Dixon County, Nebraska",Nebraska,"5,636",5636
".Dodge County, Nebraska","Dodge County, Nebraska",Nebraska,"36,565",36565
".Douglas County, Nebraska","Douglas County, Nebraska",Nebraska,"571,327",571327
".Dundy County, Nebraska","Dundy County, Nebraska",Nebraska,"1,693",1693
".Fillmore County, Nebraska","Fillmore County, Nebraska",Nebraska,"5,462",5462
".Franklin County, Nebraska","Franklin County, Nebraska",Nebraska,"2,979",2979
".Frontier County, Nebraska","Frontier County, Nebraska",Nebraska,"2,627",2627
".Furnas County, Nebraska","Furnas County, Nebraska",Nebraska,"4,676",4676
".Gage County, Nebraska","Gage County, Nebraska",Nebraska,"21,513",21513
".Garden County, Nebraska","Garden County, Nebraska",Nebraska,"1,837",1837
".Garfield County, Nebraska","Garfield County, Nebraska",Nebraska,"1,969",1969
".Gosper County, Nebraska","Gosper County, Nebraska",Nebraska,"1,990",1990
".Grant County, Nebraska","Grant County, Nebraska",Nebraska,623,623
".Greeley County, Nebraska","Greeley County, Nebraska",Nebraska,"2,356",2356
".Hall County, Nebraska","Hall County, Nebraska",Nebraska,"61,353",61353
".Hamilton County, Nebraska","Hamilton County, Nebraska",Nebraska,"9,324",9324
".Harlan County, Nebraska","Harlan County, Nebraska",Nebraska,"3,380",3380
".Hayes County, Nebraska","Hayes County, Nebraska",Nebraska,922,922
".Hitchcock County, Nebraska","Hitchcock County, Nebraska",Nebraska,"2,762",2762
".Holt County, Nebraska","Holt County, Nebraska",Nebraska,"10,067",10067
".Hooker County, Nebraska","Hooker County, Nebraska",Nebraska,682,682
".Howard County, Nebraska","Howard County, Nebraska",Nebraska,"6,445",6445
".Jefferson County, Nebraska","Jefferson County, Nebraska",Nebraska,"7,046",7046
".Johnson County, Nebraska","Johnson County, Nebraska",Nebraska,"5,071",5071
".Kearney County, Nebraska","Kearney County, Nebraska",Nebraska,"6,495",6495
".Keith County, Nebraska","Keith County, Nebraska",Nebraska,"8,034",8034
".Keya Paha County, Nebraska","Keya Paha County, Nebraska",Nebraska,806,806
".Kimball County, Nebraska","Kimball County, Nebraska",Nebraska,"3,632",3632
".Knox County, Nebraska","Knox County, Nebraska",Nebraska,"8,332",8332
".Lancaster County, Nebraska","Lancaster County, Nebraska",Nebraska,"319,090",319090
".Lincoln County, Nebraska","Lincoln County, Nebraska",Nebraska,"34,914",34914
".Logan County, Nebraska","Logan County, Nebraska",Nebraska,748,748
".Loup County, Nebraska","Loup County, Nebraska",Nebraska,664,664
".McPherson County, Nebraska","McPherson County, Nebraska",Nebraska,494,494
".Madison County, Nebraska","Madison County, Nebraska",Nebraska,"35,099",35099
".Merrick County, Nebraska","Merrick County, Nebraska",Nebraska,"7,755",7755
".Morrill County, Nebraska","Morrill County, Nebraska",Nebraska,"4,642",4642
".Nance County, Nebraska","Nance County, Nebraska",Nebraska,"3,519",3519
".Nemaha County, Nebraska","Nemaha County, Nebraska",Nebraska,"6,972",6972
".Nuckolls County, Nebraska","Nuckolls County, Nebraska",Nebraska,"4,148",4148
".Otoe County, Nebraska","Otoe County, Nebraska",Nebraska,"16,012",16012
".Pawnee County, Nebraska","Pawnee County, Nebraska",Nebraska,"2,613",2613
".Perkins County, Nebraska","Perkins County, Nebraska",Nebraska,"2,891",2891
".Phelps County, Nebraska","Phelps County, Nebraska",Nebraska,"9,034",9034
".Pierce County, Nebraska","Pierce County, Nebraska",Nebraska,"7,148",7148
".Platte County, Nebraska","Platte County, Nebraska",Nebraska,"33,470",33470
".Polk County, Nebraska","Polk County, Nebraska",Nebraska,"5,213",5213
".Red Willow County, Nebraska","Red Willow County, Nebraska",Nebraska,"10,724",10724
".Richardson County, Nebraska","Richardson County, Nebraska",Nebraska,"7,865",7865
".Rock County, Nebraska","Rock County, Nebraska",Nebraska,"1,357",1357
".Saline County, Nebraska","Saline County, Nebraska",Nebraska,"14,224",14224
".Sarpy County, Nebraska","Sarpy County, Nebraska",Nebraska,"187,196",187196
".Saunders County, Nebraska","Saunders County, Nebraska",Nebraska,"21,578",21578
".Scotts Bluff County, Nebraska","Scotts Bluff County, Nebraska",Nebraska,"35,618",35618
".Seward County, Nebraska","Seward County, Nebraska",Nebraska,"17,284",17284
".Sheridan County, Nebraska","Sheridan County, Nebraska",Nebraska,"5,246",5246
".Sherman County, Nebraska","Sherman County, Nebraska",Nebraska,"3,001",3001
".Sioux County, Nebraska","Sioux County, Nebraska",Nebraska,"1,166",1166
".Stanton County, Nebraska","Stanton County, Nebraska",Nebraska,"5,920",5920
".Thayer County, Nebraska","Thayer County, Nebraska",Nebraska,"5,003",5003
".Thomas County, Nebraska","Thomas County, Nebraska",Nebraska,722,722
".Thurston County, Nebraska","Thurston County, Nebraska",Nebraska,"7,224",7224
".Valley County, Nebraska","Valley County, Nebraska",Nebraska,"4,158",4158
".Washington County, Nebraska","Washington County, Nebraska",Nebraska,"20,729",20729
".Wayne County, Nebraska","Wayne County, Nebraska",Nebraska,"9,385",9385
".Webster County, Nebraska","Webster County, Nebraska",Nebraska,"3,487",3487
".Wheeler County, Nebraska","Wheeler County, Nebraska",Nebraska,783,783
".York County, Nebraska","York County, Nebraska",Nebraska,"13,679",13679
".Churchill County, Nevada","Churchill County, Nevada",Nevada,"24,909",24909
".Clark County, Nevada","Clark County, Nevada",Nevada,"2,266,715",2266715
".Douglas County, Nevada","Douglas County, Nevada",Nevada,"48,905",48905
".Elko County, Nevada","Elko County, Nevada",Nevada,"52,778",52778
".Esmeralda County, Nevada","Esmeralda County, Nevada",Nevada,873,873
".Eureka County, Nevada","Eureka County, Nevada",Nevada,"2,029",2029
".Humboldt County, Nevada","Humboldt County, Nevada",Nevada,"16,831",16831
".Lander County, Nevada","Lander County, Nevada",Nevada,"5,532",5532
".Lincoln County, Nevada","Lincoln County, Nevada",Nevada,"5,183",5183
".Lyon County, Nevada","Lyon County, Nevada",Nevada,"57,510",57510
".Mineral County, Nevada","Mineral County, Nevada",Nevada,"4,505",4505
".Nye County, Nevada","Nye County, Nevada",Nevada,"46,523",46523
".Pershing County, Nevada","Pershing County, Nevada",Nevada,"6,725",6725
".Storey County, Nevada","Storey County, Nevada",Nevada,"4,123",4123
".Washoe County, Nevada","Washoe County, Nevada",Nevada,"471,519",471519
".White Pine County, Nevada","White Pine County, Nevada",Nevada,"9,580",9580
".Carson City, Nevada","Carson City, Nevada",Nevada,"55,916",55916
".Belknap County, New Hampshire","Belknap County, New Hampshire",New Hampshire,"61,303",61303
".Carroll County, New Hampshire","Carroll County, New Hampshire",New Hampshire,"48,910",48910
".Cheshire County, New Hampshire","Cheshire County, New Hampshire",New Hampshire,"76,085",76085
".Coos County, New Hampshire","Coos County, New Hampshire",New Hampshire,"31,563",31563
".Grafton County, New Hampshire","Grafton County, New Hampshire",New Hampshire,"89,886",89886
".Hillsborough County, New Hampshire","Hillsborough County, New Hampshire",New Hampshire,"417,025",417025
".Merrimack County, New Hampshire","Merrimack County, New Hampshire",New Hampshire,"151,391",151391
".Rockingham County, New Hampshire","Rockingham County, New Hampshire",New Hampshire,"309,769",309769
".Strafford County, New Hampshire","Strafford County, New Hampshire",New Hampshire,"130,633",130633
".Sullivan County, New Hampshire","Sullivan County, New Hampshire",New Hampshire,"43,146",43146
".Atlantic County, New Jersey","Atlantic County, New Jersey",New Jersey,"263,670",263670
".Bergen County, New Jersey","Bergen County, New Jersey",New Jersey,"932,202",932202
".Burlington County, New Jersey","Burlington County, New Jersey",New Jersey,"445,349",445349
".Camden County, New Jersey","Camden County, New Jersey",New Jersey,"506,471",506471
".Cape May County, New Jersey","Cape May County, New Jersey",New Jersey,"92,039",92039
".Cumberland County, New Jersey","Cumberland County, New Jersey",New Jersey,"149,527",149527
".Essex County, New Jersey","Essex County, New Jersey",New Jersey,"798,975",798975
".Gloucester County, New Jersey","Gloucester County, New Jersey",New Jersey,"291,636",291636
".Hudson County, New Jersey","Hudson County, New Jersey",New Jersey,"672,391",672391
".Hunterdon County, New Jersey","Hunterdon County, New Jersey",New Jersey,"124,371",124371
".Mercer County, New Jersey","Mercer County, New Jersey",New Jersey,"367,430",367430
".Middlesex County, New Jersey","Middlesex County, New Jersey",New Jersey,"825,062",825062
".Monmouth County, New Jersey","Monmouth County, New Jersey",New Jersey,"618,795",618795
".Morris County, New Jersey","Morris County, New Jersey",New Jersey,"491,845",491845
".Ocean County, New Jersey","Ocean County, New Jersey",New Jersey,"607,186",607186
".Passaic County, New Jersey","Passaic County, New Jersey",New Jersey,"501,826",501826
".Salem County, New Jersey","Salem County, New Jersey",New Jersey,"62,385",62385
".Somerset County, New Jersey","Somerset County, New Jersey",New Jersey,"328,934",328934
".Sussex County, New Jersey","Sussex County, New Jersey",New Jersey,"140,488",140488
".Union County, New Jersey","Union County, New Jersey",New Jersey,"556,341",556341
".Warren County, New Jersey","Warren County, New Jersey",New Jersey,"105,267",105267
".Bernalillo County, New Mexico","Bernalillo County, New Mexico",New Mexico,"679,121",679121
".Catron County, New Mexico","Catron County, New Mexico",New Mexico,"3,527",3527
".Chaves County, New Mexico","Chaves County, New Mexico",New Mexico,"64,615",64615
".Cibola County, New Mexico","Cibola County, New Mexico",New Mexico,"26,675",26675
".Colfax County, New Mexico","Colfax County, New Mexico",New Mexico,"11,941",11941
".Curry County, New Mexico","Curry County, New Mexico",New Mexico,"48,954",48954
".De Baca County, New Mexico","De Baca County, New Mexico",New Mexico,"1,748",1748
".Doña Ana County, New Mexico","Doña Ana County, New Mexico",New Mexico,"218,195",218195
".Eddy County, New Mexico","Eddy County, New Mexico",New Mexico,"58,460",58460
".Grant County, New Mexico","Grant County, New Mexico",New Mexico,"26,998",26998
".Guadalupe County, New Mexico","Guadalupe County, New Mexico",New Mexico,"4,300",4300
".Harding County, New Mexico","Harding County, New Mexico",New Mexico,625,625
".Hidalgo County, New Mexico","Hidalgo County, New Mexico",New Mexico,"4,198",4198
".Lea County, New Mexico","Lea County, New Mexico",New Mexico,"71,070",71070
".Lincoln County, New Mexico","Lincoln County, New Mexico",New Mexico,"19,572",19572
".Los Alamos County, New Mexico","Los Alamos County, New Mexico",New Mexico,"19,369",19369
".Luna County, New Mexico","Luna County, New Mexico",New Mexico,"23,709",23709
".McKinley County, New Mexico","McKinley County, New Mexico",New Mexico,"71,367",71367
".Mora County, New Mexico","Mora County, New Mexico",New Mexico,"4,521",4521
".Otero County, New Mexico","Otero County, New Mexico",New Mexico,"67,490",67490
".Quay County, New Mexico","Quay County, New Mexico",New Mexico,"8,253",8253
".Rio Arriba County, New Mexico","Rio Arriba County, New Mexico",New Mexico,"38,921",38921
".Roosevelt County, New Mexico","Roosevelt County, New Mexico",New Mexico,"18,500",18500
".Sandoval County, New Mexico","Sandoval County, New Mexico",New Mexico,"146,748",146748
".San Juan County, New Mexico","San Juan County, New Mexico",New Mexico,"123,958",123958
".San Miguel County, New Mexico","San Miguel County, New Mexico",New Mexico,"27,277",27277
".Santa Fe County, New Mexico","Santa Fe County, New Mexico",New Mexico,"150,358",150358
".Sierra County, New Mexico","Sierra County, New Mexico",New Mexico,"10,791",10791
".Socorro County, New Mexico","Socorro County, New Mexico",New Mexico,"16,637",16637
".Taos County, New Mexico","Taos County, New Mexico",New Mexico,"32,723",32723
".Torrance County, New Mexico","Torrance County, New Mexico",New Mexico,"15,461",15461
".Union County, New Mexico","Union County, New Mexico",New Mexico,"4,059",4059
".Valencia County, New Mexico","Valencia County, New Mexico",New Mexico,"76,688",76688
".Albany County, New York","Albany County, New York",New York,"305,506",305506
".Allegany County, New York","Allegany County, New York",New York,"46,091",46091
".Bronx County, New York","Bronx County, New York",New York,"1,418,207",1418207
".Broome County, New York","Broome County, New York",New York,"190,488",190488
".Cattaraugus County, New York","Cattaraugus County, New York",New York,"76,117",76117
".Cayuga County, New York","Cayuga County, New York",New York,"76,576",76576
".Chautauqua County, New York","Chautauqua County, New York",New York,"126,903",126903
".Chemung County, New York","Chemung County, New York",New York,"83,456",83456
".Chenango County, New York","Chenango County, New York",New York,"47,207",47207
".Clinton County, New York","Clinton County, New York",New York,"80,485",80485
".Columbia County, New York","Columbia County, New York",New York,"59,461",59461
".Cortland County, New York","Cortland County, New York",New York,"47,581",47581
".Delaware County, New York","Delaware County, New York",New York,"44,135",44135
".Dutchess County, New York","Dutchess County, New York",New York,"294,218",294218
".Erie County, New York","Erie County, New York",New York,"918,702",918702
".Essex County, New York","Essex County, New York",New York,"36,885",36885
".Franklin County, New York","Franklin County, New York",New York,"50,022",50022
".Fulton County, New York","Fulton County, New York",New York,"53,383",53383
".Genesee County, New York","Genesee County, New York",New York,"57,280",57280
".Greene County, New York","Greene County, New York",New York,"47,188",47188
".Hamilton County, New York","Hamilton County, New York",New York,"4,416",4416
".Herkimer County, New York","Herkimer County, New York",New York,"61,319",61319
".Jefferson County, New York","Jefferson County, New York",New York,"109,834",109834
".Kings County, New York","Kings County, New York",New York,"2,559,903",2559903
".Lewis County, New York","Lewis County, New York",New York,"26,296",26296
".Livingston County, New York","Livingston County, New York",New York,"62,914",62914
".Madison County, New York","Madison County, New York",New York,"70,941",70941
".Monroe County, New York","Monroe County, New York",New York,"741,770",741770
".Montgomery County, New York","Montgomery County, New York",New York,"49,221",49221
".Nassau County, New York","Nassau County, New York",New York,"1,356,924",1356924
".New York County, New York","New York County, New York",New York,"1,628,706",1628706
".Niagara County, New York","Niagara County, New York",New York,"209,281",209281
".Oneida County, New York","Oneida County, New York",New York,"228,671",228671
".Onondaga County, New York","Onondaga County, New York",New York,"460,528",460528
".Ontario County, New York","Ontario County, New York",New York,"109,777",109777
".Orange County, New York","Orange County, New York",New York,"384,940",384940
".Orleans County, New York","Orleans County, New York",New York,"40,352",40352
".Oswego County, New York","Oswego County, New York",New York,"117,124",117124
".Otsego County, New York","Otsego County, New York",New York,"59,493",59493
".Putnam County, New York","Putnam County, New York",New York,"98,320",98320
".Queens County, New York","Queens County, New York",New York,"2,253,858",2253858
".Rensselaer County, New York","Rensselaer County, New York",New York,"158,714",158714
".Richmond County, New York","Richmond County, New York",New York,"476,143",476143
".Rockland County, New York","Rockland County, New York",New York,"325,789",325789
".St. Lawrence County, New York","St. Lawrence County, New York",New York,"107,740",107740
".Saratoga County, New York","Saratoga County, New York",New York,"229,863",229863
".Schenectady County, New York","Schenectady County, New York",New York,"155,299",155299
".Schoharie County, New York","Schoharie County, New York",New York,"30,999",30999
".Schuyler County, New York","Schuyler County, New York",New York,"17,807",17807
".Seneca County, New York","Seneca County, New York",New York,"34,016",34016
".Steuben County, New York","Steuben County, New York",New York,"95,379",95379
".Suffolk County, New York","Suffolk County, New York",New York,"1,476,601",1476601
".Sullivan County, New York","Sullivan County, New York",New York,"75,432",75432
".Tioga County, New York","Tioga County, New York",New York,"48,203",48203
".Tompkins County, New York","Tompkins County, New York",New York,"102,180",102180
".Ulster County, New York","Ulster County, New York",New York,"177,573",177573
".Warren County, New York","Warren County, New York",New York,"63,944",63944
".Washington County, New York","Washington County, New York",New York,"61,204",61204
".Wayne County, New York","Wayne County, New York",New York,"89,918",89918
".Westchester County, New York","Westchester County, New York",New York,"967,506",967506
".Wyoming County, New York","Wyoming County, New York",New York,"39,859",39859
".Yates County, New York","Yates County, New York",New York,"24,913",24913
".Alamance County, North Carolina","Alamance County, North Carolina",North Carolina,"169,509",169509
".Alexander County, North Carolina","Alexander County, North Carolina",North Carolina,"37,497",37497
".Alleghany County, North Carolina","Alleghany County, North Carolina",North Carolina,"11,137",11137
".Anson County, North Carolina","Anson County, North Carolina",North Carolina,"24,446",24446
".Ashe County, North Carolina","Ashe County, North Carolina",North Carolina,"27,203",27203
".Avery County, North Carolina","Avery County, North Carolina",North Carolina,"17,557",17557
".Beaufort County, North Carolina","Beaufort County, North Carolina",North Carolina,"46,994",46994
".Bertie County, North Carolina","Bertie County, North Carolina",North Carolina,"18,947",18947
".Bladen County, North Carolina","Bladen County, North Carolina",North Carolina,"32,722",32722
".Brunswick County, North Carolina","Brunswick County, North Carolina",North Carolina,"142,820",142820
".Buncombe County, North Carolina","Buncombe County, North Carolina",North Carolina,"261,191",261191
".Burke County, North Carolina","Burke County, North Carolina",North Carolina,"90,485",90485
".Cabarrus County, North Carolina","Cabarrus County, North Carolina",North Carolina,"216,453",216453
".Caldwell County, North Carolina","Caldwell County, North Carolina",North Carolina,"82,178",82178
".Camden County, North Carolina","Camden County, North Carolina",North Carolina,"10,867",10867
".Carteret County, North Carolina","Carteret County, North Carolina",North Carolina,"69,473",69473
".Caswell County, North Carolina","Caswell County, North Carolina",North Carolina,"22,604",22604
".Catawba County, North Carolina","Catawba County, North Carolina",North Carolina,"159,551",159551
".Chatham County, North Carolina","Chatham County, North Carolina",North Carolina,"74,470",74470
".Cherokee County, North Carolina","Cherokee County, North Carolina",North Carolina,"28,612",28612
".Chowan County, North Carolina","Chowan County, North Carolina",North Carolina,"13,943",13943
".Clay County, North Carolina","Clay County, North Carolina",North Carolina,"11,231",11231
".Cleveland County, North Carolina","Cleveland County, North Carolina",North Carolina,"97,947",97947
".Columbus County, North Carolina","Columbus County, North Carolina",North Carolina,"55,508",55508
".Craven County, North Carolina","Craven County, North Carolina",North Carolina,"102,139",102139
".Cumberland County, North Carolina","Cumberland County, North Carolina",North Carolina,"335,509",335509
".Currituck County, North Carolina","Currituck County, North Carolina",North Carolina,"27,763",27763
".Dare County, North Carolina","Dare County, North Carolina",North Carolina,"37,009",37009
".Davidson County, North Carolina","Davidson County, North Carolina",North Carolina,"167,609",167609
".Davie County, North Carolina","Davie County, North Carolina",North Carolina,"42,846",42846
".Duplin County, North Carolina","Duplin County, North Carolina",North Carolina,"58,741",58741
".Durham County, North Carolina","Durham County, North Carolina",North Carolina,"321,488",321488
".Edgecombe County, North Carolina","Edgecombe County, North Carolina",North Carolina,"51,472",51472
".Forsyth County, North Carolina","Forsyth County, North Carolina",North Carolina,"382,295",382295
".Franklin County, North Carolina","Franklin County, North Carolina",North Carolina,"69,685",69685
".Gaston County, North Carolina","Gaston County, North Carolina",North Carolina,"224,529",224529
".Gates County, North Carolina","Gates County, North Carolina",North Carolina,"11,562",11562
".Graham County, North Carolina","Graham County, North Carolina",North Carolina,"8,441",8441
".Granville County, North Carolina","Granville County, North Carolina",North Carolina,"60,443",60443
".Greene County, North Carolina","Greene County, North Carolina",North Carolina,"21,069",21069
".Guilford County, North Carolina","Guilford County, North Carolina",North Carolina,"537,174",537174
".Halifax County, North Carolina","Halifax County, North Carolina",North Carolina,"50,010",50010
".Harnett County, North Carolina","Harnett County, North Carolina",North Carolina,"135,976",135976
".Haywood County, North Carolina","Haywood County, North Carolina",North Carolina,"62,317",62317
".Henderson County, North Carolina","Henderson County, North Carolina",North Carolina,"117,417",117417
".Hertford County, North Carolina","Hertford County, North Carolina",North Carolina,"23,677",23677
".Hoke County, North Carolina","Hoke County, North Carolina",North Carolina,"55,234",55234
".Hyde County, North Carolina","Hyde County, North Carolina",North Carolina,"4,937",4937
".Iredell County, North Carolina","Iredell County, North Carolina",North Carolina,"181,806",181806
".Jackson County, North Carolina","Jackson County, North Carolina",North Carolina,"43,938",43938
".Johnston County, North Carolina","Johnston County, North Carolina",North Carolina,"209,339",209339
".Jones County, North Carolina","Jones County, North Carolina",North Carolina,"9,419",9419
".Lee County, North Carolina","Lee County, North Carolina",North Carolina,"61,779",61779
".Lenoir County, North Carolina","Lenoir County, North Carolina",North Carolina,"55,949",55949
".Lincoln County, North Carolina","Lincoln County, North Carolina",North Carolina,"86,111",86111
".McDowell County, North Carolina","McDowell County, North Carolina",North Carolina,"45,756",45756
".Macon County, North Carolina","Macon County, North Carolina",North Carolina,"35,858",35858
".Madison County, North Carolina","Madison County, North Carolina",North Carolina,"21,755",21755
".Martin County, North Carolina","Martin County, North Carolina",North Carolina,"22,440",22440
".Mecklenburg County, North Carolina","Mecklenburg County, North Carolina",North Carolina,"1,110,356",1110356
".Mitchell County, North Carolina","Mitchell County, North Carolina",North Carolina,"14,964",14964
".Montgomery County, North Carolina","Montgomery County, North Carolina",North Carolina,"27,173",27173
".Moore County, North Carolina","Moore County, North Carolina",North Carolina,"100,880",100880
".Nash County, North Carolina","Nash County, North Carolina",North Carolina,"94,298",94298
".New Hanover County, North Carolina","New Hanover County, North Carolina",North Carolina,"234,473",234473
".Northampton County, North Carolina","Northampton County, North Carolina",North Carolina,"19,483",19483
".Onslow County, North Carolina","Onslow County, North Carolina",North Carolina,"197,938",197938
".Orange County, North Carolina","Orange County, North Carolina",North Carolina,"148,476",148476
".Pamlico County, North Carolina","Pamlico County, North Carolina",North Carolina,"12,726",12726
".Pasquotank County, North Carolina","Pasquotank County, North Carolina",North Carolina,"39,824",39824
".Pender County, North Carolina","Pender County, North Carolina",North Carolina,"63,060",63060
".Perquimans County, North Carolina","Perquimans County, North Carolina",North Carolina,"13,463",13463
".Person County, North Carolina","Person County, North Carolina",North Carolina,"39,490",39490
".Pitt County, North Carolina","Pitt County, North Carolina",North Carolina,"180,742",180742
".Polk County, North Carolina","Polk County, North Carolina",North Carolina,"20,724",20724
".Randolph County, North Carolina","Randolph County, North Carolina",North Carolina,"143,667",143667
".Richmond County, North Carolina","Richmond County, North Carolina",North Carolina,"44,829",44829
".Robeson County, North Carolina","Robeson County, North Carolina",North Carolina,"130,625",130625
".Rockingham County, North Carolina","Rockingham County, North Carolina",North Carolina,"91,010",91010
".Rowan County, North Carolina","Rowan County, North Carolina",North Carolina,"142,088",142088
".Rutherford County, North Carolina","Rutherford County, North Carolina",North Carolina,"67,029",67029
".Sampson County, North Carolina","Sampson County, North Carolina",North Carolina,"63,531",63531
".Scotland County, North Carolina","Scotland County, North Carolina",North Carolina,"34,823",34823
".Stanly County, North Carolina","Stanly County, North Carolina",North Carolina,"62,806",62806
".Stokes County, North Carolina","Stokes County, North Carolina",North Carolina,"45,591",45591
".Surry County, North Carolina","Surry County, North Carolina",North Carolina,"71,783",71783
".Swain County, North Carolina","Swain County, North Carolina",North Carolina,"14,271",14271
".Transylvania County, North Carolina","Transylvania County, North Carolina",North Carolina,"34,385",34385
